EndDt_DtFin,MjrCmdtyEn_PrdtPrncplAn,CtgryEn_CtgrieAn,NumHd_NmbTetes
2000-06-17T00:00:00-05:00,Mature Chicken,Market Mature Chicken,348877
2000-06-17T00:00:00-05:00,Ducks/Geese,Lambs,2360
2000-06-17T00:00:00-05:00,Ducks/Geese,Sheep,94
2000-06-24T00:00:00-05:00,Turkey,Female,532
2000-06-24T00:00:00-05:00,Turkey,Male,4034
2000-06-24T00:00:00-05:00,Chicken,Bulls,474
2000-06-24T00:00:00-05:00,Chicken,Cows,8547
2000-06-24T00:00:00-05:00,Chicken,Heifers,17323
2000-06-24T00:00:00-05:00,Chicken,Steers,43869
2000-06-24T00:00:00-05:00,Mature Chicken,Market Mature Chicken,327057
2000-06-24T00:00:00-05:00,Ducks/Geese,Lambs,2909
2000-06-24T00:00:00-05:00,Ducks/Geese,Sheep,45
2000-07-01T00:00:00-05:00,Turkey,Female,457
2000-07-01T00:00:00-05:00,Turkey,Male,3926
2000-07-01T00:00:00-05:00,Chicken,Bulls,254
2000-07-01T00:00:00-05:00,Chicken,Cows,7055
2000-07-01T00:00:00-05:00,Chicken,Heifers,15740
2000-07-01T00:00:00-05:00,Chicken,Steers,36163
2000-07-01T00:00:00-05:00,Mature Chicken,Market Mature Chicken,315603
2000-07-01T00:00:00-05:00,Ducks/Geese,Lambs,2491
2000-07-01T00:00:00-05:00,Ducks/Geese,Sheep,38
2000-07-08T00:00:00-05:00,Turkey,Female,669
2000-07-08T00:00:00-05:00,Turkey,Male,3990
2000-07-08T00:00:00-05:00,Chicken,Bulls,286
2000-07-08T00:00:00-05:00,Chicken,Cows,7657
2000-07-08T00:00:00-05:00,Chicken,Heifers,16288
2000-07-08T00:00:00-05:00,Chicken,Steers,40396
2000-07-08T00:00:00-05:00,Mature Chicken,Market Mature Chicken,345752
2000-07-08T00:00:00-05:00,Ducks/Geese,Lambs,2116
2000-07-08T00:00:00-05:00,Ducks/Geese,Sheep,61
2000-07-15T00:00:00-05:00,Turkey,Female,577
2000-07-15T00:00:00-05:00,Turkey,Male,4175
2000-07-15T00:00:00-05:00,Chicken,Bulls,324
2000-07-15T00:00:00-05:00,Chicken,Cows,8929
2000-07-15T00:00:00-05:00,Chicken,Heifers,17411
2000-07-15T00:00:00-05:00,Chicken,Steers,41765
2000-07-15T00:00:00-05:00,Mature Chicken,Market Mature Chicken,345752
2000-07-15T00:00:00-05:00,Ducks/Geese,Lambs,2216
2000-07-15T00:00:00-05:00,Ducks/Geese,Sheep,44
2000-07-22T00:00:00-05:00,Turkey,Female,584
2000-07-22T00:00:00-05:00,Turkey,Male,3992
2000-07-22T00:00:00-05:00,Chicken,Bulls,356
2000-07-22T00:00:00-05:00,Chicken,Cows,7778
2000-07-22T00:00:00-05:00,Chicken,Heifers,15858
2000-07-22T00:00:00-05:00,Chicken,Steers,44572
2000-07-22T00:00:00-05:00,Mature Chicken,Market Mature Chicken,347893
2000-07-22T00:00:00-05:00,Ducks/Geese,Lambs,2032
2000-07-22T00:00:00-05:00,Ducks/Geese,Sheep,354
2000-07-29T00:00:00-05:00,Turkey,Female,623
2000-07-29T00:00:00-05:00,Turkey,Male,3801
2000-07-29T00:00:00-05:00,Chicken,Bulls,370
2000-07-29T00:00:00-05:00,Chicken,Cows,6775
2000-07-29T00:00:00-05:00,Chicken,Heifers,20312
2000-07-29T00:00:00-05:00,Chicken,Steers,40682
2000-07-29T00:00:00-05:00,Mature Chicken,Market Mature Chicken,346048
2000-07-29T00:00:00-05:00,Ducks/Geese,Lambs,1999
2000-07-29T00:00:00-05:00,Ducks/Geese,Sheep,287
2000-08-05T00:00:00-05:00,Turkey,Female,796
2000-08-05T00:00:00-05:00,Turkey,Male,3963
2000-08-05T00:00:00-05:00,Chicken,Bulls,344
2000-08-05T00:00:00-05:00,Chicken,Cows,7073
2000-08-05T00:00:00-05:00,Chicken,Heifers,20245
2000-08-05T00:00:00-05:00,Chicken,Steers,35625
2000-08-05T00:00:00-05:00,Mature Chicken,Market Mature Chicken,352187
2000-08-05T00:00:00-05:00,Ducks/Geese,Lambs,1923
2000-08-05T00:00:00-05:00,Ducks/Geese,Sheep,276
2000-08-12T00:00:00-05:00,Turkey,Female,577
2000-08-12T00:00:00-05:00,Turkey,Male,3752
2000-08-12T00:00:00-05:00,Chicken,Bulls,396
2000-08-12T00:00:00-05:00,Chicken,Cows,6562
2000-08-12T00:00:00-05:00,Chicken,Heifers,17499
2000-08-12T00:00:00-05:00,Chicken,Steers,33047
2000-08-12T00:00:00-05:00,Mature Chicken,Market Mature Chicken,323819
2000-08-12T00:00:00-05:00,Ducks/Geese,Lambs,1987
2000-08-12T00:00:00-05:00,Ducks/Geese,Sheep,334
2000-08-19T00:00:00-05:00,Turkey,Female,480
2000-08-19T00:00:00-05:00,Turkey,Male,3979
2000-08-19T00:00:00-05:00,Chicken,Bulls,353
2000-08-19T00:00:00-05:00,Chicken,Cows,7258
2000-08-19T00:00:00-05:00,Chicken,Heifers,20006
2000-08-19T00:00:00-05:00,Chicken,Steers,37524
2000-08-19T00:00:00-05:00,Mature Chicken,Market Mature Chicken,357727
2000-08-19T00:00:00-05:00,Ducks/Geese,Lambs,2518
2000-08-19T00:00:00-05:00,Ducks/Geese,Sheep,29
2000-08-26T00:00:00-05:00,Turkey,Female,512
2000-08-26T00:00:00-05:00,Turkey,Male,4149
2000-08-26T00:00:00-05:00,Chicken,Bulls,395
2000-08-26T00:00:00-05:00,Chicken,Cows,7885
2000-08-26T00:00:00-05:00,Chicken,Heifers,22717
2000-08-26T00:00:00-05:00,Chicken,Steers,35746
2000-08-26T00:00:00-05:00,Mature Chicken,Market Mature Chicken,358751
2000-08-26T00:00:00-05:00,Ducks/Geese,Lambs,2306
2000-08-26T00:00:00-05:00,Ducks/Geese,Sheep,26
2000-09-02T00:00:00-05:00,Turkey,Female,576
2000-09-02T00:00:00-05:00,Turkey,Male,3992
2000-09-02T00:00:00-05:00,Chicken,Bulls,402
2000-09-02T00:00:00-05:00,Chicken,Cows,7370
2000-09-02T00:00:00-05:00,Chicken,Heifers,19496
2000-09-02T00:00:00-05:00,Chicken,Steers,36970
2000-09-02T00:00:00-05:00,Mature Chicken,Market Mature Chicken,367953
2000-09-02T00:00:00-05:00,Ducks/Geese,Lambs,2301
2000-09-02T00:00:00-05:00,Ducks/Geese,Sheep,21
2000-09-09T00:00:00-05:00,Turkey,Female,546
2000-09-09T00:00:00-05:00,Turkey,Male,4007
2000-09-09T00:00:00-05:00,Chicken,Bulls,485
2000-09-09T00:00:00-05:00,Chicken,Cows,6502
2000-09-09T00:00:00-05:00,Chicken,Heifers,20705
2000-09-09T00:00:00-05:00,Chicken,Steers,28446
2000-09-09T00:00:00-05:00,Mature Chicken,Market Mature Chicken,313246
2000-09-09T00:00:00-05:00,Ducks/Geese,Lambs,1904
2000-09-09T00:00:00-05:00,Ducks/Geese,Sheep,41
2000-09-16T00:00:00-05:00,Turkey,Female,572
2000-09-16T00:00:00-05:00,Turkey,Male,4358
2000-09-16T00:00:00-05:00,Chicken,Bulls,436
2000-09-16T00:00:00-05:00,Chicken,Cows,7611
2000-09-16T00:00:00-05:00,Chicken,Heifers,20780
2000-09-16T00:00:00-05:00,Chicken,Steers,35505
2000-09-16T00:00:00-05:00,Mature Chicken,Market Mature Chicken,377294
2000-09-16T00:00:00-05:00,Ducks/Geese,Lambs,2329
2000-09-16T00:00:00-05:00,Ducks/Geese,Sheep,51
2000-09-23T00:00:00-05:00,Turkey,Female,442
2000-09-23T00:00:00-05:00,Turkey,Male,4192
2000-09-23T00:00:00-05:00,Chicken,Bulls,437
2000-09-23T00:00:00-05:00,Chicken,Cows,7176
2000-09-23T00:00:00-05:00,Chicken,Heifers,23630
2000-09-23T00:00:00-05:00,Chicken,Steers,32810
2000-09-23T00:00:00-05:00,Mature Chicken,Market Mature Chicken,372595
2000-09-23T00:00:00-05:00,Ducks/Geese,Lambs,2356
2000-09-23T00:00:00-05:00,Ducks/Geese,Sheep,62
2000-09-30T00:00:00-05:00,Turkey,Female,544
2000-09-30T00:00:00-05:00,Turkey,Male,4220
2000-09-30T00:00:00-05:00,Chicken,Bulls,377
2000-09-30T00:00:00-05:00,Chicken,Cows,6677
2000-09-30T00:00:00-05:00,Chicken,Heifers,23320
2000-09-30T00:00:00-05:00,Chicken,Steers,33348
2000-09-30T00:00:00-05:00,Mature Chicken,Market Mature Chicken,367761
2000-09-30T00:00:00-05:00,Ducks/Geese,Lambs,2449
2000-09-30T00:00:00-05:00,Ducks/Geese,Sheep,146
2000-10-07T00:00:00-05:00,Turkey,Female,575
2000-10-07T00:00:00-05:00,Turkey,Male,4062
2000-10-07T00:00:00-05:00,Chicken,Bulls,397
2000-10-07T00:00:00-05:00,Chicken,Cows,7303
2000-10-07T00:00:00-05:00,Chicken,Heifers,21403
2000-10-07T00:00:00-05:00,Chicken,Steers,30259
2000-10-07T00:00:00-05:00,Mature Chicken,Market Mature Chicken,378850
2000-10-07T00:00:00-05:00,Ducks/Geese,Lambs,1825
2000-10-07T00:00:00-05:00,Ducks/Geese,Sheep,640
2000-10-14T00:00:00-05:00,Turkey,Female,525
2000-10-14T00:00:00-05:00,Turkey,Male,4014
2000-10-14T00:00:00-05:00,Chicken,Bulls,301
2000-10-14T00:00:00-05:00,Chicken,Cows,6579
2000-10-14T00:00:00-05:00,Chicken,Heifers,21547
2000-10-14T00:00:00-05:00,Chicken,Steers,26312
2000-10-14T00:00:00-05:00,Mature Chicken,Market Mature Chicken,319182
2000-10-14T00:00:00-05:00,Ducks/Geese,Lambs,1831
2000-10-14T00:00:00-05:00,Ducks/Geese,Sheep,86
2000-10-21T00:00:00-05:00,Turkey,Female,591
2000-10-21T00:00:00-05:00,Turkey,Male,4205
2000-10-21T00:00:00-05:00,Chicken,Bulls,357
2000-10-21T00:00:00-05:00,Chicken,Cows,8239
2000-10-21T00:00:00-05:00,Chicken,Heifers,24421
2000-10-21T00:00:00-05:00,Chicken,Steers,31132
2000-10-21T00:00:00-05:00,Mature Chicken,Market Mature Chicken,389995
2000-10-21T00:00:00-05:00,Ducks/Geese,Lambs,1761
2000-10-21T00:00:00-05:00,Ducks/Geese,Sheep,83
2000-10-28T00:00:00-05:00,Turkey,Female,605
2000-10-28T00:00:00-05:00,Turkey,Male,4035
2000-10-28T00:00:00-05:00,Chicken,Bulls,470
2000-10-28T00:00:00-05:00,Chicken,Cows,8600
2000-10-28T00:00:00-05:00,Chicken,Heifers,25676
2000-10-28T00:00:00-05:00,Chicken,Steers,30228
2000-10-28T00:00:00-05:00,Mature Chicken,Market Mature Chicken,392393
2000-10-28T00:00:00-05:00,Ducks/Geese,Lambs,2673
2000-10-28T00:00:00-05:00,Ducks/Geese,Sheep,99
2000-11-04T00:00:00-05:00,Turkey,Female,646
2000-11-04T00:00:00-05:00,Turkey,Male,4426
2000-11-04T00:00:00-05:00,Chicken,Bulls,361
2000-11-04T00:00:00-05:00,Chicken,Cows,9422
2000-11-04T00:00:00-05:00,Chicken,Heifers,27850
2000-11-04T00:00:00-05:00,Chicken,Steers,27024
2000-11-04T00:00:00-05:00,Mature Chicken,Market Mature Chicken,393877
2000-11-04T00:00:00-05:00,Ducks/Geese,Lambs,2529
2000-11-04T00:00:00-05:00,Ducks/Geese,Sheep,61
2000-11-11T00:00:00-05:00,Turkey,Female,619
2000-11-11T00:00:00-05:00,Turkey,Male,4112
2000-11-11T00:00:00-05:00,Chicken,Bulls,303
2000-11-11T00:00:00-05:00,Chicken,Cows,8994
2000-11-11T00:00:00-05:00,Chicken,Heifers,21762
2000-11-11T00:00:00-05:00,Chicken,Steers,28254
2000-11-11T00:00:00-05:00,Mature Chicken,Market Mature Chicken,374463
2000-11-11T00:00:00-05:00,Ducks/Geese,Lambs,1905
2000-11-11T00:00:00-05:00,Ducks/Geese,Sheep,35
2000-11-18T00:00:00-05:00,Turkey,Female,605
2000-11-18T00:00:00-05:00,Turkey,Male,3952
2000-11-18T00:00:00-05:00,Chicken,Bulls,510
2000-11-18T00:00:00-05:00,Chicken,Cows,9360
2000-11-18T00:00:00-05:00,Chicken,Heifers,27409
2000-11-18T00:00:00-05:00,Chicken,Steers,24068
2000-11-18T00:00:00-05:00,Mature Chicken,Market Mature Chicken,384711
2000-11-18T00:00:00-05:00,Ducks/Geese,Lambs,2027
2000-11-18T00:00:00-05:00,Ducks/Geese,Sheep,101
2000-11-25T00:00:00-05:00,Turkey,Female,548
2000-11-25T00:00:00-05:00,Turkey,Male,4443
2000-11-25T00:00:00-05:00,Chicken,Bulls,437
2000-11-25T00:00:00-05:00,Chicken,Cows,10995
2000-11-25T00:00:00-05:00,Chicken,Heifers,30083
2000-11-25T00:00:00-05:00,Chicken,Steers,24494
2000-11-25T00:00:00-05:00,Mature Chicken,Market Mature Chicken,380173
2000-11-25T00:00:00-05:00,Ducks/Geese,Lambs,2207
2000-11-25T00:00:00-05:00,Ducks/Geese,Sheep,84
2000-12-02T00:00:00-05:00,Turkey,Female,623
2000-12-02T00:00:00-05:00,Turkey,Male,4369
2000-12-02T00:00:00-05:00,Chicken,Bulls,328
2000-12-02T00:00:00-05:00,Chicken,Cows,10251
2000-12-02T00:00:00-05:00,Chicken,Heifers,24444
2000-12-02T00:00:00-05:00,Chicken,Steers,27347
2000-12-02T00:00:00-05:00,Mature Chicken,Market Mature Chicken,393760
2000-12-02T00:00:00-05:00,Ducks/Geese,Lambs,2430
2000-12-02T00:00:00-05:00,Ducks/Geese,Sheep,155
2000-12-09T00:00:00-05:00,Turkey,Female,369
2000-12-09T00:00:00-05:00,Turkey,Male,3696
2000-12-09T00:00:00-05:00,Chicken,Bulls,307
2000-12-09T00:00:00-05:00,Chicken,Cows,9927
2000-12-09T00:00:00-05:00,Chicken,Heifers,22800
2000-12-09T00:00:00-05:00,Chicken,Steers,25141
2000-12-09T00:00:00-05:00,Mature Chicken,Market Mature Chicken,390676
2000-12-09T00:00:00-05:00,Ducks/Geese,Lambs,3161
2000-12-09T00:00:00-05:00,Ducks/Geese,Sheep,103
2000-12-16T00:00:00-05:00,Turkey,Female,557
2000-12-16T00:00:00-05:00,Turkey,Male,4492
2000-12-16T00:00:00-05:00,Chicken,Bulls,271
2000-12-16T00:00:00-05:00,Chicken,Cows,10747
2000-12-16T00:00:00-05:00,Chicken,Heifers,20335
2000-12-16T00:00:00-05:00,Chicken,Steers,28757
2000-12-16T00:00:00-05:00,Mature Chicken,Market Mature Chicken,388478
2000-12-16T00:00:00-05:00,Ducks/Geese,Lambs,3693
2000-12-16T00:00:00-05:00,Ducks/Geese,Sheep,118
2000-12-23T00:00:00-05:00,Turkey,Female,624
2000-12-23T00:00:00-05:00,Turkey,Male,4499
2000-12-23T00:00:00-05:00,Chicken,Bulls,239
2000-12-23T00:00:00-05:00,Chicken,Cows,8937
2000-12-23T00:00:00-05:00,Chicken,Heifers,21128
2000-12-23T00:00:00-05:00,Chicken,Steers,26843
2000-12-23T00:00:00-05:00,Mature Chicken,Market Mature Chicken,377043
2000-12-23T00:00:00-05:00,Ducks/Geese,Lambs,3365
2000-12-23T00:00:00-05:00,Ducks/Geese,Sheep,38
2000-12-30T00:00:00-05:00,Turkey,Female,400
2000-12-30T00:00:00-05:00,Turkey,Male,2983
2000-12-30T00:00:00-05:00,Chicken,Bulls,172
2000-12-30T00:00:00-05:00,Chicken,Cows,6530
2000-12-30T00:00:00-05:00,Chicken,Heifers,17122
2000-12-30T00:00:00-05:00,Chicken,Steers,20245
2000-12-30T00:00:00-05:00,Mature Chicken,Market Mature Chicken,229833
2000-12-30T00:00:00-05:00,Ducks/Geese,Lambs,1673
2000-12-30T00:00:00-05:00,Ducks/Geese,Sheep,16
2001-01-06T00:00:00-05:00,Turkey,Female,482
2001-01-06T00:00:00-05:00,Turkey,Male,3284
2001-01-06T00:00:00-05:00,Chicken,Bulls,179
2001-01-06T00:00:00-05:00,Chicken,Cows,7617
2001-01-06T00:00:00-05:00,Chicken,Heifers,17475
2001-01-06T00:00:00-05:00,Chicken,Steers,23592
2001-01-06T00:00:00-05:00,Mature Chicken,Market Mature Chicken,302639
2001-01-06T00:00:00-05:00,Ducks/Geese,Lambs,1916
2001-01-06T00:00:00-05:00,Ducks/Geese,Sheep,96
2001-01-13T00:00:00-05:00,Turkey,Female,657
2001-01-13T00:00:00-05:00,Turkey,Male,4522
2001-01-13T00:00:00-05:00,Chicken,Bulls,192
2001-01-13T00:00:00-05:00,Chicken,Cows,10044
2001-01-13T00:00:00-05:00,Chicken,Heifers,17980
2001-01-13T00:00:00-05:00,Chicken,Steers,26520
2001-01-13T00:00:00-05:00,Mature Chicken,Market Mature Chicken,406990
2001-01-13T00:00:00-05:00,Ducks/Geese,Lambs,1869
2001-01-13T00:00:00-05:00,Ducks/Geese,Sheep,88
2001-01-20T00:00:00-05:00,Turkey,Female,660
2001-01-20T00:00:00-05:00,Turkey,Male,4310
2001-01-20T00:00:00-05:00,Chicken,Bulls,217
2001-01-20T00:00:00-05:00,Chicken,Cows,11479
2001-01-20T00:00:00-05:00,Chicken,Heifers,23057
2001-01-20T00:00:00-05:00,Chicken,Steers,28112
2001-01-20T00:00:00-05:00,Mature Chicken,Market Mature Chicken,385270
2001-01-20T00:00:00-05:00,Ducks/Geese,Lambs,1885
2001-01-20T00:00:00-05:00,Ducks/Geese,Sheep,90
2001-01-27T00:00:00-05:00,Turkey,Female,621
2001-01-27T00:00:00-05:00,Turkey,Male,4301
2001-01-27T00:00:00-05:00,Chicken,Bulls,221
2001-01-27T00:00:00-05:00,Chicken,Cows,9631
2001-01-27T00:00:00-05:00,Chicken,Heifers,24579
2001-01-27T00:00:00-05:00,Chicken,Steers,23034
2001-01-27T00:00:00-05:00,Mature Chicken,Market Mature Chicken,381171
2001-01-27T00:00:00-05:00,Ducks/Geese,Lambs,2190
2001-01-27T00:00:00-05:00,Ducks/Geese,Sheep,73
2001-02-03T00:00:00-05:00,Turkey,Female,563
2001-02-03T00:00:00-05:00,Turkey,Male,4548
2001-02-03T00:00:00-05:00,Chicken,Bulls,186
2001-02-03T00:00:00-05:00,Chicken,Cows,10915
2001-02-03T00:00:00-05:00,Chicken,Heifers,27652
2001-02-03T00:00:00-05:00,Chicken,Steers,22459
2001-02-03T00:00:00-05:00,Mature Chicken,Market Mature Chicken,377728
2001-02-03T00:00:00-05:00,Ducks/Geese,Lambs,1835
2001-02-03T00:00:00-05:00,Ducks/Geese,Sheep,133
2001-02-10T00:00:00-05:00,Turkey,Female,515
2001-02-10T00:00:00-05:00,Turkey,Male,4156
2001-02-10T00:00:00-05:00,Chicken,Bulls,172
2001-02-10T00:00:00-05:00,Chicken,Cows,10481
2001-02-10T00:00:00-05:00,Chicken,Heifers,25086
2001-02-10T00:00:00-05:00,Chicken,Steers,23813
2001-02-10T00:00:00-05:00,Mature Chicken,Market Mature Chicken,372250
2001-02-10T00:00:00-05:00,Ducks/Geese,Lambs,1621
2001-02-10T00:00:00-05:00,Ducks/Geese,Sheep,233
2001-02-17T00:00:00-05:00,Turkey,Female,570
2001-02-17T00:00:00-05:00,Turkey,Male,4162
2001-02-17T00:00:00-05:00,Chicken,Bulls,197
2001-02-17T00:00:00-05:00,Chicken,Cows,10354
2001-02-17T00:00:00-05:00,Chicken,Heifers,29419
2001-02-17T00:00:00-05:00,Chicken,Steers,19495
2001-02-17T00:00:00-05:00,Mature Chicken,Market Mature Chicken,370039
2001-02-17T00:00:00-05:00,Ducks/Geese,Lambs,1839
2001-02-17T00:00:00-05:00,Ducks/Geese,Sheep,161
2001-02-24T00:00:00-05:00,Turkey,Female,563
2001-02-24T00:00:00-05:00,Turkey,Male,4314
2001-02-24T00:00:00-05:00,Chicken,Bulls,201
2001-02-24T00:00:00-05:00,Chicken,Cows,9027
2001-02-24T00:00:00-05:00,Chicken,Heifers,25075
2001-02-24T00:00:00-05:00,Chicken,Steers,20301
2001-02-24T00:00:00-05:00,Mature Chicken,Market Mature Chicken,369103
2001-02-24T00:00:00-05:00,Ducks/Geese,Lambs,2228
2001-02-24T00:00:00-05:00,Ducks/Geese,Sheep,95
2001-03-03T00:00:00-05:00,Turkey,Female,582
2001-03-03T00:00:00-05:00,Turkey,Male,4240
2001-03-03T00:00:00-05:00,Chicken,Bulls,180
2001-03-03T00:00:00-05:00,Chicken,Cows,9432
2001-03-03T00:00:00-05:00,Chicken,Heifers,25992
2001-03-03T00:00:00-05:00,Chicken,Steers,20420
2001-03-03T00:00:00-05:00,Mature Chicken,Market Mature Chicken,375708
2001-03-03T00:00:00-05:00,Ducks/Geese,Lambs,2194
2001-03-03T00:00:00-05:00,Ducks/Geese,Sheep,91
2001-03-10T00:00:00-05:00,Turkey,Female,539
2001-03-10T00:00:00-05:00,Turkey,Male,4093
2001-03-10T00:00:00-05:00,Chicken,Bulls,242
2001-03-10T00:00:00-05:00,Chicken,Cows,9950
2001-03-10T00:00:00-05:00,Chicken,Heifers,26533
2001-03-10T00:00:00-05:00,Chicken,Steers,20672
2001-03-10T00:00:00-05:00,Mature Chicken,Market Mature Chicken,371247
2001-03-10T00:00:00-05:00,Ducks/Geese,Lambs,2229
2001-03-10T00:00:00-05:00,Ducks/Geese,Sheep,104
2001-03-17T00:00:00-05:00,Turkey,Female,574
2001-03-17T00:00:00-05:00,Turkey,Male,4356
2001-03-17T00:00:00-05:00,Chicken,Bulls,231
2001-03-17T00:00:00-05:00,Chicken,Cows,9875
2001-03-17T00:00:00-05:00,Chicken,Heifers,28221
2001-03-17T00:00:00-05:00,Chicken,Steers,24108
2001-03-17T00:00:00-05:00,Mature Chicken,Market Mature Chicken,371290
2001-03-17T00:00:00-05:00,Ducks/Geese,Lambs,2258
2001-03-17T00:00:00-05:00,Ducks/Geese,Sheep,180
2001-03-24T00:00:00-05:00,Turkey,Female,593
2001-03-24T00:00:00-05:00,Turkey,Male,4231
2001-03-24T00:00:00-05:00,Chicken,Bulls,220
2001-03-24T00:00:00-05:00,Chicken,Cows,9455
2001-03-24T00:00:00-05:00,Chicken,Heifers,19285
2001-03-24T00:00:00-05:00,Chicken,Steers,30052
2001-03-24T00:00:00-05:00,Mature Chicken,Market Mature Chicken,377223
2001-03-24T00:00:00-05:00,Ducks/Geese,Lambs,2879
2001-03-24T00:00:00-05:00,Ducks/Geese,Sheep,162
2001-03-31T00:00:00-05:00,Turkey,Female,551
2001-03-31T00:00:00-05:00,Turkey,Male,4354
2001-03-31T00:00:00-05:00,Chicken,Bulls,164
2001-03-31T00:00:00-05:00,Chicken,Cows,8822
2001-03-31T00:00:00-05:00,Chicken,Heifers,17392
2001-03-31T00:00:00-05:00,Chicken,Steers,28222
2001-03-31T00:00:00-05:00,Mature Chicken,Market Mature Chicken,367753
2001-03-31T00:00:00-05:00,Ducks/Geese,Lambs,3960
2001-03-31T00:00:00-05:00,Ducks/Geese,Sheep,56
2001-04-07T00:00:00-05:00,Turkey,Female,593
2001-04-07T00:00:00-05:00,Turkey,Male,4387
2001-04-07T00:00:00-05:00,Chicken,Bulls,241
2001-04-07T00:00:00-05:00,Chicken,Cows,9027
2001-04-07T00:00:00-05:00,Chicken,Heifers,17112
2001-04-07T00:00:00-05:00,Chicken,Steers,31544
2001-04-07T00:00:00-05:00,Mature Chicken,Market Mature Chicken,371874
2001-04-07T00:00:00-05:00,Ducks/Geese,Lambs,5678
2001-04-07T00:00:00-05:00,Ducks/Geese,Sheep,72
2001-04-14T00:00:00-05:00,Turkey,Female,494
2001-04-14T00:00:00-05:00,Turkey,Male,3979
2001-04-14T00:00:00-05:00,Chicken,Bulls,340
2001-04-14T00:00:00-05:00,Chicken,Cows,7376
2001-04-14T00:00:00-05:00,Chicken,Heifers,15390
2001-04-14T00:00:00-05:00,Chicken,Steers,27829
2001-04-14T00:00:00-05:00,Mature Chicken,Market Mature Chicken,337140
2001-04-14T00:00:00-05:00,Ducks/Geese,Lambs,4042
2001-04-14T00:00:00-05:00,Ducks/Geese,Sheep,58
2001-04-21T00:00:00-05:00,Turkey,Female,649
2001-04-21T00:00:00-05:00,Turkey,Male,4180
2001-04-21T00:00:00-05:00,Chicken,Bulls,281
2001-04-21T00:00:00-05:00,Chicken,Cows,8211
2001-04-21T00:00:00-05:00,Chicken,Heifers,16120
2001-04-21T00:00:00-05:00,Chicken,Steers,34349
2001-04-21T00:00:00-05:00,Mature Chicken,Market Mature Chicken,361502
2001-04-21T00:00:00-05:00,Ducks/Geese,Lambs,1700
2001-04-21T00:00:00-05:00,Ducks/Geese,Sheep,55
2001-04-28T00:00:00-05:00,Turkey,Female,533
2001-04-28T00:00:00-05:00,Turkey,Male,4261
2001-04-28T00:00:00-05:00,Chicken,Bulls,290
2001-04-28T00:00:00-05:00,Chicken,Cows,8567
2001-04-28T00:00:00-05:00,Chicken,Heifers,15447
2001-04-28T00:00:00-05:00,Chicken,Steers,38677
2001-04-28T00:00:00-05:00,Mature Chicken,Market Mature Chicken,385402
2001-04-28T00:00:00-05:00,Ducks/Geese,Lambs,2332
2001-04-28T00:00:00-05:00,Ducks/Geese,Sheep,129
2001-05-05T00:00:00-05:00,Turkey,Female,563
2001-05-05T00:00:00-05:00,Turkey,Male,3987
2001-05-05T00:00:00-05:00,Chicken,Bulls,236
2001-05-05T00:00:00-05:00,Chicken,Cows,8147
2001-05-05T00:00:00-05:00,Chicken,Heifers,16392
2001-05-05T00:00:00-05:00,Chicken,Steers,36920
2001-05-05T00:00:00-05:00,Mature Chicken,Market Mature Chicken,370435
2001-05-05T00:00:00-05:00,Ducks/Geese,Lambs,2479
2001-05-05T00:00:00-05:00,Ducks/Geese,Sheep,132
2001-05-12T00:00:00-05:00,Turkey,Female,486
2001-05-12T00:00:00-05:00,Turkey,Male,3925
2001-05-12T00:00:00-05:00,Chicken,Bulls,286
2001-05-12T00:00:00-05:00,Chicken,Cows,8852
2001-05-12T00:00:00-05:00,Chicken,Heifers,17815
2001-05-12T00:00:00-05:00,Chicken,Steers,41400
2001-05-12T00:00:00-05:00,Mature Chicken,Market Mature Chicken,362901
2001-05-12T00:00:00-05:00,Ducks/Geese,Lambs,2354
2001-05-12T00:00:00-05:00,Ducks/Geese,Sheep,137
2001-05-19T00:00:00-05:00,Turkey,Female,543
2001-05-19T00:00:00-05:00,Turkey,Male,4229
2001-05-19T00:00:00-05:00,Chicken,Bulls,291
2001-05-19T00:00:00-05:00,Chicken,Cows,8909
2001-05-19T00:00:00-05:00,Chicken,Heifers,17642
2001-05-19T00:00:00-05:00,Chicken,Steers,44519
2001-05-19T00:00:00-05:00,Mature Chicken,Market Mature Chicken,379476
2001-05-19T00:00:00-05:00,Ducks/Geese,Lambs,2402
2001-05-19T00:00:00-05:00,Ducks/Geese,Sheep,104
2001-05-26T00:00:00-05:00,Turkey,Female,416
2001-05-26T00:00:00-05:00,Turkey,Male,4003
2001-05-26T00:00:00-05:00,Chicken,Bulls,272
2001-05-26T00:00:00-05:00,Chicken,Cows,7757
2001-05-26T00:00:00-05:00,Chicken,Heifers,15604
2001-05-26T00:00:00-05:00,Chicken,Steers,35886
2001-05-26T00:00:00-05:00,Mature Chicken,Market Mature Chicken,313819
2001-05-26T00:00:00-05:00,Ducks/Geese,Lambs,2077
2001-05-26T00:00:00-05:00,Ducks/Geese,Sheep,96
2001-06-02T00:00:00-05:00,Turkey,Female,518
2001-06-02T00:00:00-05:00,Turkey,Male,4306
2001-06-02T00:00:00-05:00,Chicken,Bulls,310
2001-06-02T00:00:00-05:00,Chicken,Cows,8909
2001-06-02T00:00:00-05:00,Chicken,Heifers,17950
2001-06-02T00:00:00-05:00,Chicken,Steers,40212
2001-06-02T00:00:00-05:00,Mature Chicken,Market Mature Chicken,367125
2001-06-02T00:00:00-05:00,Ducks/Geese,Lambs,2696
